Notes,ManualCheck,MergeInto,RenameKeyGroup,KeyParamGroup,KeyGroup,ParamGroup,Counts,Dim1Size,Dim2Size,Dim3Size,DwellTime,EchoTime,EffectiveEchoSpacing,FlipAngle,IntendedForKey00,IntendedForKey01,IntendedForKey02,IntendedForKey03,IntendedForKey04,IntendedForKey05,IntendedForKey06,MultibandAccelerationFactor,NSliceTimes,NumVolumes,Obliquity,ParallelReductionFactorInPlane,PartialFourier,PhaseEncodingDirection,RepetitionTime,TotalReadoutTime,VoxelSizeDim1,VoxelSizeDim2,VoxelSizeDim3
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__116,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,116,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__117,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,117,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__118,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,118,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__119,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,119,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,,,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__120,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,120,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__121,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,121,1,90.0,90.0,60.0,2e-06,0.08,0.000510012,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,0,,True,,1.0,j,7.03,0.045391,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__122,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,122,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__123,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,123,1,90.0,90.0,60.0,2e-06,0.08,0.000510012,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,,,,,,,0,,True,,1.0,j,7.03,0.045391,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__124,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,124,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-rest,,,,60,,False,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__125,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,125,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__126,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,126,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__127,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,127,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__128,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,128,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__129,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,129,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,,,60,,False,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__130,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,130,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,,,,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__131,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,131,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-rest,,,,60,,True,,1.0,j-,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__132,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,132,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__133,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,133,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__134,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,134,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,datatype-func_suffix-bold_task-movieTP,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__135,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,135,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__136,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,136,1,84.0,84.0,60.0,2.6e-06,0.0512,0.000550001,90.0,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_suffix-bold_task-movieDM,,,,,,60,,True,,1.0,j,5.301,0.04565,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__137,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,137,1,90.0,90.0,60.0,2e-06,0.08,0.000510012,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-peer,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,0,,True,,1.0,j,7.03,0.045391,2.4,2.4,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__138,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,138,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieDM,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi__139,acquisition-fMRI_datatype-fmap_direction-PA_fmap-epi_suffix-epi,139,1,84.0,84.0,60.0,2.6e-06,0.0512,0.00049999,90.0,datatype-func_run-1_suffix-bold_task-peer,datatype-func_run-1_suffix-bold_task-rest,datatype-func_run-2_suffix-bold_task-rest,datatype-func_run-3_suffix-bold_task-peer,datatype-func_suffix-bold_task-movieTP,,,,60,,True,,1.0,j,5.301,0.0414992,2.405,2.405,2.4
,,,,datatype-anat_suffix-T1w__1,datatype-anat_suffix-T1w,1,2318,224.0,320.0,320.0,1.2e-05,0.00315,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__2,datatype-anat_suffix-T1w,2,2073,176.0,256.0,256.0,8.1e-06,0.00288,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__3,datatype-anat_suffix-T1w,3,343,176.0,256.0,256.0,3e-06,0.00164,,7.0,,,,,,,,,0,,False,2.0,1.0,,2.73,,1.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__4,datatype-anat_suffix-T1w,4,172,176.0,256.0,256.0,8.2e-06,0.0029,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__5,datatype-anat_suffix-T1w,5,6,,,,,,,,,,,,,,,,0,,,,,,,,,,
,,,,datatype-anat_suffix-T1w__6,datatype-anat_suffix-T1w,6,2,176.0,320.0,320.0,1.2e-05,0.00315,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,0.8,0.8
,,,,datatype-anat_suffix-T1w__7,datatype-anat_suffix-T1w,7,2,32.0,256.0,256.0,8.1e-06,0.00288,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,5.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__8,datatype-anat_suffix-T1w,8,1,224.0,320.0,320.0,1.2e-05,0.00318,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.769,0.769
,,,,datatype-anat_suffix-T1w__9,datatype-anat_suffix-T1w,9,1,114.0,256.0,256.0,8.2e-06,0.0029,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,1.0,1.0
,,,,datatype-anat_suffix-T1w__10,datatype-anat_suffix-T1w,10,1,320.0,320.0,224.0,1.2e-05,0.00315,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__11,datatype-anat_suffix-T1w,11,1,144.0,256.0,256.0,1.5e-05,0.00315,,8.0,,,,,,,,,0,,False,4.0,1.0,,2.5,,0.8,1.0,1.0
,,,,datatype-anat_suffix-T1w__12,datatype-anat_suffix-T1w,12,1,192.0,320.0,320.0,1.2e-05,0.00315,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__13,datatype-anat_suffix-T1w,13,1,131.0,320.0,320.0,1.2e-05,0.00315,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__14,datatype-anat_suffix-T1w,14,1,24.0,320.0,320.0,1.2e-05,0.00315,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__15,datatype-anat_suffix-T1w,15,1,21.0,320.0,320.0,1.2e-05,0.00315,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__16,datatype-anat_suffix-T1w,16,1,20.0,320.0,320.0,1.2e-05,0.00315,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,0.8,0.8,0.8
,,,,datatype-anat_suffix-T1w__17,datatype-anat_suffix-T1w,17,1,112.0,256.0,256.0,8.1e-06,0.00288,,8.0,,,,,,,,,0,,False,2.0,1.0,,2.5,,1.0,1.0,1.0
,,,,datatype-fmap_fmap-magnitude1_suffix-magnitude1__1,datatype-fmap_fmap-magnitude1_suffix-magnitude1,1,308,64.0,64.0,42.0,3e-05,0.00328,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude1_suffix-magnitude1__2,datatype-fmap_fmap-magnitude1_suffix-magnitude1,2,27,64.0,64.0,42.0,3e-05,0.00328,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,False,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude1_suffix-magnitude1__3,datatype-fmap_fmap-magnitude1_suffix-magnitude1,3,5,64.0,64.0,42.0,3e-05,0.00328,,90.0,,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__1,datatype-fmap_fmap-magnitude2_suffix-magnitude2,1,308,64.0,64.0,42.0,3e-05,0.00804,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__2,datatype-fmap_fmap-magnitude2_suffix-magnitude2,2,27,64.0,64.0,42.0,3e-05,0.00804,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,False,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-magnitude2_suffix-magnitude2__3,datatype-fmap_fmap-magnitude2_suffix-magnitude2,3,5,64.0,64.0,42.0,3e-05,0.00804,,90.0,,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-phasediff_suffix-phasediff__1,datatype-fmap_fmap-phasediff_suffix-phasediff,1,308,64.0,64.0,42.0,3e-05,0.00804,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-phasediff_suffix-phasediff__2,datatype-fmap_fmap-phasediff_suffix-phasediff,2,27,64.0,64.0,42.0,3e-05,0.00804,,90.0,datatype-func_suffix-bold_task-rest,,,,,,,,0,,False,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-fmap_fmap-phasediff_suffix-phasediff__3,datatype-fmap_fmap-phasediff_suffix-phasediff,3,5,64.0,64.0,42.0,3e-05,0.00804,,90.0,,,,,,,,,0,,True,,1.0,j-,0.492,,3.0,3.0,3.0
,,,,datatype-func_run-1_suffix-bold_task-peer__1,datatype-func_run-1_suffix-bold_task-peer,1,1138,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__2,datatype-func_run-1_suffix-bold_task-peer,2,646,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__3,datatype-func_run-1_suffix-bold_task-peer,3,154,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__4,datatype-func_run-1_suffix-bold_task-peer,4,24,90.0,90.0,66.0,2.1e-06,0.03,0.000500005,52.0,,,,,,,,6.0,66,135.0,True,,1.0,j-,0.8,0.0445004,2.4,2.4,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__5,datatype-func_run-1_suffix-bold_task-peer,5,14,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-peer__6,datatype-func_run-1_suffix-bold_task-peer,6,3,84.0,84.0,60.0,2.6e-06,0.0356,0.000710011,31.0,,,,,,,,6.0,60,135.0,True,,1.0,i,0.8,0.0589309,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__1,datatype-func_run-1_suffix-bold_task-rest,1,935,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__2,datatype-func_run-1_suffix-bold_task-rest,2,710,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__3,datatype-func_run-1_suffix-bold_task-rest,3,162,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__4,datatype-func_run-1_suffix-bold_task-rest,4,23,90.0,90.0,66.0,2.1e-06,0.03,0.000500005,52.0,,,,,,,,6.0,66,370.0,True,,1.0,j-,0.8,0.0445004,2.4,2.4,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__5,datatype-func_run-1_suffix-bold_task-rest,5,11,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__6,datatype-func_run-1_suffix-bold_task-rest,6,1,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,176.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__7,datatype-func_run-1_suffix-bold_task-rest,7,1,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,252.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__8,datatype-func_run-1_suffix-bold_task-rest,8,1,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,374.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__9,datatype-func_run-1_suffix-bold_task-rest,9,1,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,303.0,True,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__10,datatype-func_run-1_suffix-bold_task-rest,10,1,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,34.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__11,datatype-func_run-1_suffix-bold_task-rest,11,1,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,164.0,False,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__12,datatype-func_run-1_suffix-bold_task-rest,12,1,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,147.0,False,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-1_suffix-bold_task-rest__13,datatype-func_run-1_suffix-bold_task-rest,13,1,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,112.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__1,datatype-func_run-2_suffix-bold_task-peer,1,779,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__2,datatype-func_run-2_suffix-bold_task-peer,2,309,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__3,datatype-func_run-2_suffix-bold_task-peer,3,24,90.0,90.0,66.0,2.1e-06,0.03,0.000500005,52.0,,,,,,,,6.0,66,135.0,True,,1.0,j-,0.8,0.0445004,2.4,2.4,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__4,datatype-func_run-2_suffix-bold_task-peer,4,22,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__5,datatype-func_run-2_suffix-bold_task-peer,5,6,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-peer__6,datatype-func_run-2_suffix-bold_task-peer,6,1,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,134.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__1,datatype-func_run-2_suffix-bold_task-rest,1,894,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__2,datatype-func_run-2_suffix-bold_task-rest,2,698,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,375.0,True,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__3,datatype-func_run-2_suffix-bold_task-rest,3,154,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__4,datatype-func_run-2_suffix-bold_task-rest,4,23,90.0,90.0,66.0,2.1e-06,0.03,0.000500005,52.0,,,,,,,,6.0,66,370.0,True,,1.0,j-,0.8,0.0445004,2.4,2.4,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__5,datatype-func_run-2_suffix-bold_task-rest,5,8,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,375.0,False,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__6,datatype-func_run-2_suffix-bold_task-rest,6,1,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,263.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-2_suffix-bold_task-rest__7,datatype-func_run-2_suffix-bold_task-rest,7,1,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,294.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__1,datatype-func_run-3_suffix-bold_task-peer,1,1024,84.0,84.0,60.0,2.6e-06,0.03,0.000580013,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.0481411,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__2,datatype-func_run-3_suffix-bold_task-peer,2,615,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,135.0,True,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
,,,,datatype-func_run-3_suffix-bold_task-peer__3,datatype-func_run-3_suffix-bold_task-peer,3,148,84.0,84.0,60.0,2.6e-06,0.03,0.000589987,31.0,,,,,,,,6.0,60,135.0,False,,1.0,j-,0.8,0.0489689,2.429,2.429,2.4
