image_file,ave_score
NDARFM211KDJ_HCP_S3,0.833333333333333
NDARFM211KDJ_VNavNorm_A1,0.5
NDARFM211KDJ_VNavNorm_A2,0.5
NDARFM211KDJ_VNavNorm_A3,0.833333333333333
NDARFM211KDJ_VNavNorm_S1,0.666666666666667
NDARFM211KDJ_VNavNorm_S2,0.5
NDARFM211KDJ_VNavNorm_S3,0.666666666666667
NDARFM619GTV_HCP_A1,0.166666666666667
NDARFM619GTV_HCP_A2,0.666666666666667
NDARFM619GTV_HCP_A3,1
NDARFM619GTV_HCP_S1,0.833333333333333
NDARFM619GTV_HCP_S2,0.333333333333333
NDARFM619GTV_HCP_S3,1
NDARFM619GTV_VNavNorm_A1,0.333333333333333
NDARFM619GTV_VNavNorm_A2,0.666666666666667
NDARFM619GTV_VNavNorm_A3,0.833333333333333
NDARFM619GTV_VNavNorm_S1,0.833333333333333
NDARFM619GTV_VNavNorm_S2,0.333333333333333
NDARFM619GTV_VNavNorm_S3,0.333333333333333
NDARFM749LF3_HCP_A1,0
NDARFM749LF3_HCP_A2,0.333333333333333
NDARFM749LF3_HCP_A3,1
NDARFM749LF3_HCP_S1,0.5
NDARFM749LF3_HCP_S2,0.333333333333333
NDARFM749LF3_HCP_S3,0.5
NDARFM749LF3_VNavNorm_A1,0.5
NDARFM749LF3_VNavNorm_A2,0.5
NDARFM749LF3_VNavNorm_A3,0.666666666666667
NDARFM749LF3_VNavNorm_S1,0.666666666666667
NDARFM749LF3_VNavNorm_S2,0.333333333333333
NDARFM749LF3_VNavNorm_S3,0.5
NDARFP148YDU_HCP1_A1,0.333333333333333
NDARFP148YDU_HCP1_A2,0.666666666666667
NDARFP148YDU_HCP1_A3,1
NDARFP148YDU_HCP1_S1,0.833333333333333
NDARFP148YDU_HCP1_S2,0.5
NDARFP148YDU_HCP1_S3,0.666666666666667
NDARFP148YDU_HCP2_A1,0.166666666666667
NDARFP148YDU_HCP2_A2,0
NDARFP148YDU_HCP2_A3,0.5
NDARFP148YDU_HCP2_S1,0.166666666666667
NDARFP148YDU_HCP2_S2,0.166666666666667
NDARFP148YDU_HCP2_S3,0
NDARFP148YDU_VNavNorm1_A1,0.166666666666667
NDARFP148YDU_VNavNorm1_A2,0.333333333333333
NDARFP148YDU_VNavNorm1_A3,0.5
NDARFP148YDU_VNavNorm1_S1,0.5
NDARFP148YDU_VNavNorm1_S2,0.5
NDARFP148YDU_VNavNorm1_S3,0.333333333333333
NDARFP148YDU_VNavNorm2_A1,0.333333333333333
NDARFP148YDU_VNavNorm2_A2,0.5
NDARFP148YDU_VNavNorm2_A3,0.333333333333333
NDARFP148YDU_VNavNorm2_S1,0.5
NDARFP148YDU_VNavNorm2_S2,0.5
NDARFP148YDU_VNavNorm2_S3,0.333333333333333
NDARFP909LY1_HCP_A1,0
NDARFP909LY1_HCP_A2,0
NDARFP909LY1_HCP_A3,0
NDARFP909LY1_HCP_S1,0
NDARFP909LY1_HCP_S2,0
NDARFP909LY1_HCP_S3,0
NDARFP909LY1_VNavNorm_A1,0
NDARFP909LY1_VNavNorm_A2,0
NDARFP909LY1_VNavNorm_A3,0.166666666666667
NDARFP909LY1_VNavNorm_S1,0
NDARFP909LY1_VNavNorm_S2,0
NDARFP909LY1_VNavNorm_S3,0
NDARFT615JZ6_HCP1_A1,0
NDARFT615JZ6_HCP1_A2,0
NDARFT615JZ6_HCP1_A3,0
NDARFT615JZ6_HCP1_S1,0
NDARFT615JZ6_HCP1_S2,0
NDARFT615JZ6_HCP1_S3,0
NDARFT615JZ6_HCP2_A1,1
NDARFT615JZ6_HCP2_A2,1
NDARFT615JZ6_HCP2_A3,1
NDARFT615JZ6_HCP2_S1,0.666666666666667
NDARFT615JZ6_HCP2_S2,0.666666666666667
NDARFT615JZ6_HCP2_S3,0.833333333333333
NDARFT615JZ6_VNavNorm1_A1,0.166666666666667
NDARFT615JZ6_VNavNorm1_A2,0
NDARFT615JZ6_VNavNorm1_A3,0
NDARFT615JZ6_VNavNorm1_S1,0
NDARFT615JZ6_VNavNorm1_S2,0
NDARFT615JZ6_VNavNorm1_S3,0
NDARFT615JZ6_VNavNorm2_A1,0.666666666666667
NDARFT615JZ6_VNavNorm2_A2,0.833333333333333
NDARFT615JZ6_VNavNorm2_A3,0.666666666666667
NDARFT615JZ6_VNavNorm2_S1,1
NDARFT615JZ6_VNavNorm2_S2,0.5
NDARFT615JZ6_VNavNorm2_S3,0.833333333333333
NDARFT787HJW_HCP_A1,0.5
NDARFT787HJW_HCP_A2,0.833333333333333
NDARFT787HJW_HCP_A3,0.666666666666667
NDARFT787HJW_HCP_S1,0.333333333333333
NDARFT787HJW_HCP_S2,0.5
NDARFT787HJW_HCP_S3,0.5
NDARFT787HJW_VNavNorm_A1,0.833333333333333
NDARFT787HJW_VNavNorm_A2,1
NDARFT787HJW_VNavNorm_A3,1
NDARFT787HJW_VNavNorm_S1,0.833333333333333
NDARFT787HJW_VNavNorm_S2,0.333333333333333
NDARFT787HJW_VNavNorm_S3,0.666666666666667
NDARFU395UBW_HCP_A1,0.166666666666667
NDARFU395UBW_HCP_A2,0.666666666666667
NDARFU395UBW_HCP_A3,0.833333333333333
NDARFU395UBW_HCP_S1,0.666666666666667
NDARFU395UBW_HCP_S2,0.5
NDARFU395UBW_HCP_S3,0.666666666666667
NDARFU395UBW_VNavNorm_A1,0.333333333333333
NDARFU395UBW_VNavNorm_A2,0.833333333333333
NDARFU395UBW_VNavNorm_A3,1
NDARFU395UBW_VNavNorm_S1,0.666666666666667
NDARFU395UBW_VNavNorm_S2,0.5
NDARFU395UBW_VNavNorm_S3,0.5
NDARFU916UZY_HCP_A1,0.333333333333333
NDARFU916UZY_HCP_A2,0.5
NDARFU916UZY_HCP_A3,0.666666666666667
NDARFU916UZY_HCP_S1,0.666666666666667
NDARFU916UZY_HCP_S2,0.5
NDARFU916UZY_HCP_S3,0.5
NDARFU916UZY_VNavNorm_A1,0.333333333333333
NDARFU916UZY_VNavNorm_A2,0.5
NDARFU916UZY_VNavNorm_A3,0.833333333333333
NDARFU916UZY_VNavNorm_S1,0.5
NDARFU916UZY_VNavNorm_S2,0.5
NDARFU916UZY_VNavNorm_S3,0.833333333333333
NDARFV061AR5_HCP_A1,0.666666666666667
NDARFV061AR5_HCP_A2,0.666666666666667
NDARFV061AR5_HCP_A3,0.833333333333333
NDARFV061AR5_HCP_S1,0.833333333333333
NDARFV061AR5_HCP_S2,0.666666666666667
NDARFV061AR5_HCP_S3,0.833333333333333
NDARFV061AR5_VNavNorm_A1,0.666666666666667
NDARFV061AR5_VNavNorm_A2,0.5
NDARFV061AR5_VNavNorm_A3,0.666666666666667
NDARFV061AR5_VNavNorm_S1,0.833333333333333
NDARFV061AR5_VNavNorm_S2,0.833333333333333
NDARFV061AR5_VNavNorm_S3,0.666666666666667
NDARFX083RCV_HCP_A1,0.5
NDARFX083RCV_HCP_A2,0.666666666666667
NDARFX083RCV_HCP_A3,0.833333333333333
NDARFX083RCV_HCP_S1,1
NDARFX083RCV_HCP_S2,0.666666666666667
NDARFX083RCV_HCP_S3,0.833333333333333
NDARFX083RCV_VNavNorm_A1,0.5
NDARFX083RCV_VNavNorm_A2,0.333333333333333
NDARFX083RCV_VNavNorm_A3,0.333333333333333
NDARFX083RCV_VNavNorm_S1,0.166666666666667
NDARFX083RCV_VNavNorm_S2,0
NDARFX083RCV_VNavNorm_S3,0
NDARGB000CW8_HCP_A1,0.5
NDARGB000CW8_HCP_A2,0.5
NDARGB000CW8_HCP_A3,0.5
NDARGB000CW8_HCP_S1,0.5
NDARGB000CW8_HCP_S2,0.666666666666667
NDARGB000CW8_HCP_S3,0.5
NDARGB000CW8_VNavNorm_A1,0.5
NDARGB000CW8_VNavNorm_A2,0.666666666666667
NDARGB000CW8_VNavNorm_A3,0.833333333333333
NDARGB000CW8_VNavNorm_S1,0.666666666666667
NDARGB000CW8_VNavNorm_S2,0.333333333333333
NDARGB000CW8_VNavNorm_S3,0.666666666666667
NDARGB528CP8_HCP_A1,0.166666666666667
NDARGB528CP8_HCP_A2,0
NDARGB528CP8_HCP_A3,0.333333333333333
NDARGB528CP8_HCP_S1,0.5
NDARGB528CP8_HCP_S2,0.5
NDARGB528CP8_HCP_S3,0.5
NDARGB528CP8_VNavNorm_A1,0.333333333333333
NDARGB528CP8_VNavNorm_A2,0.333333333333333
NDARGB528CP8_VNavNorm_A3,1
NDARGB528CP8_VNavNorm_S1,1
NDARGB528CP8_VNavNorm_S2,0.5
NDARGB528CP8_VNavNorm_S3,1
NDARGC148JBJ_HCP_A1,0.333333333333333
NDARGC148JBJ_HCP_A2,0.666666666666667
NDARGC148JBJ_HCP_A3,0.666666666666667
NDARGC148JBJ_HCP_S1,0.666666666666667
NDARGC148JBJ_HCP_S2,0.666666666666667
NDARGC148JBJ_HCP_S3,0.666666666666667
NDARGC148JBJ_VNavNorm_A1,0.5
NDARGC148JBJ_VNavNorm_A2,0.666666666666667
NDARGC148JBJ_VNavNorm_A3,0.666666666666667
NDARGC148JBJ_VNavNorm_S1,0.666666666666667
NDARGC148JBJ_VNavNorm_S2,0.5
NDARGC148JBJ_VNavNorm_S3,0.833333333333333
NDARGE994BMX_HCP_A1,0.166666666666667
NDARGE994BMX_HCP_A2,0.166666666666667
NDARGE994BMX_HCP_A3,0.166666666666667
NDARGE994BMX_HCP_S1,0.166666666666667
NDARGE994BMX_HCP_S2,0.166666666666667
NDARGE994BMX_HCP_S3,0
NDARGE994BMX_VNavNorm_A1,0.166666666666667
NDARGE994BMX_VNavNorm_A2,0.333333333333333
NDARGE994BMX_VNavNorm_A3,0.666666666666667
NDARGE994BMX_VNavNorm_S1,0.833333333333333
NDARGE994BMX_VNavNorm_S2,0.333333333333333
NDARGE994BMX_VNavNorm_S3,0.333333333333333
NDARGF445UFB_HCP_A1,0.166666666666667
NDARGF445UFB_HCP_A2,0.666666666666667
NDARGF445UFB_HCP_A3,0.666666666666667
NDARGF445UFB_HCP_S1,0.5
NDARGF445UFB_HCP_S2,0.5
NDARGF445UFB_HCP_S3,0.5
NDARGF445UFB_VNavNorm_A1,0.5
NDARGF445UFB_VNavNorm_A2,0.833333333333333
NDARGF445UFB_VNavNorm_A3,0.666666666666667
NDARGF445UFB_VNavNorm_S1,1
NDARGF445UFB_VNavNorm_S2,0.666666666666667
NDARGF445UFB_VNavNorm_S3,1
NDARGF543PM2_HCP_A1,0.5
NDARGF543PM2_HCP_A2,0.666666666666667
NDARGF543PM2_HCP_A3,0.833333333333333
NDARGF543PM2_HCP_S1,0.833333333333333
NDARGF543PM2_HCP_S2,0.666666666666667
NDARGF543PM2_HCP_S3,0.5
NDARGF543PM2_VNavNorm_A1,0.5
NDARGF543PM2_VNavNorm_A2,0.833333333333333
NDARGF543PM2_VNavNorm_A3,1
NDARGF543PM2_VNavNorm_S1,0.666666666666667
NDARGF543PM2_VNavNorm_S2,0.5
NDARGF543PM2_VNavNorm_S3,0.833333333333333
NDARGH425GB9_HCP_A1,0.166666666666667
NDARGH425GB9_HCP_A2,0.5
NDARGH425GB9_HCP_A3,0.666666666666667
NDARGH425GB9_HCP_S1,0.5
NDARGH425GB9_HCP_S2,0.333333333333333
NDARGH425GB9_HCP_S3,0.666666666666667
NDARGH425GB9_VNavNorm_A1,0
NDARGH425GB9_VNavNorm_A2,0
NDARGH425GB9_VNavNorm_A3,0
NDARGH425GB9_VNavNorm_S1,0.166666666666667
NDARGH425GB9_VNavNorm_S2,0
NDARGH425GB9_VNavNorm_S3,0.166666666666667
NDARGH592NZ2_HCP_A1,0.5
NDARGH592NZ2_HCP_A2,0.666666666666667
NDARGH592NZ2_HCP_A3,0.666666666666667
NDARGH592NZ2_HCP_S1,0.5
NDARGH592NZ2_HCP_S2,0.5
NDARGH592NZ2_HCP_S3,0.666666666666667
NDARGH592NZ2_VNavNorm_A1,0.333333333333333
NDARGH592NZ2_VNavNorm_A2,0.833333333333333
NDARGH592NZ2_VNavNorm_A3,1
NDARGH592NZ2_VNavNorm_S1,0.833333333333333
NDARGH592NZ2_VNavNorm_S2,0.5
NDARGH592NZ2_VNavNorm_S3,0.666666666666667
NDARGH842VFY_HCP_A1,0.333333333333333
NDARGH842VFY_HCP_A2,0.5
NDARGH842VFY_HCP_A3,0.833333333333333
NDARGH842VFY_HCP_S1,0.333333333333333
NDARGH842VFY_HCP_S2,0.5
NDARGH842VFY_HCP_S3,0.166666666666667
NDARGH842VFY_VNavNorm_A1,0.166666666666667
NDARGH842VFY_VNavNorm_A2,0.833333333333333
NDARGH842VFY_VNavNorm_A3,0.666666666666667
NDARGH842VFY_VNavNorm_S1,0.833333333333333
NDARGH842VFY_VNavNorm_S2,0.333333333333333
NDARGH842VFY_VNavNorm_S3,0.833333333333333
NDARGK786DWR_HCP_A1,0.166666666666667
NDARGK786DWR_HCP_A2,0.166666666666667
NDARGK786DWR_HCP_A3,0.666666666666667
NDARGK786DWR_HCP_S1,0.166666666666667
NDARGK786DWR_HCP_S2,0.5
NDARGK786DWR_HCP_S3,0
NDARGK786DWR_VNavNorm_A1,0.166666666666667
NDARGK786DWR_VNavNorm_A2,0
NDARGK786DWR_VNavNorm_A3,0
NDARGK786DWR_VNavNorm_S1,0
NDARGK786DWR_VNavNorm_S2,0
NDARGK786DWR_VNavNorm_S3,0
NDARGL085RTW_HCP_A1,0
NDARGL085RTW_HCP_A2,0
NDARGL085RTW_HCP_A3,0
NDARGL085RTW_HCP_S1,0
NDARGL085RTW_HCP_S2,0
NDARGL085RTW_HCP_S3,0
NDARGL085RTW_VNavNorm_A1,0
NDARGL085RTW_VNavNorm_A2,0
NDARGL085RTW_VNavNorm_A3,0
NDARGL085RTW_VNavNorm_S1,0
NDARGL085RTW_VNavNorm_S2,0
NDARGL085RTW_VNavNorm_S3,0.166666666666667
NDARGM196JMM_HCP_A1,0
NDARGM196JMM_HCP_A2,0.166666666666667
NDARGM196JMM_HCP_A3,0.333333333333333
NDARGM196JMM_HCP_S1,0
NDARGM196JMM_HCP_S2,0.166666666666667
NDARGM196JMM_HCP_S3,0
NDARGM196JMM_VNavNorm_A1,0.333333333333333
NDARGM196JMM_VNavNorm_A2,0.666666666666667
NDARGM196JMM_VNavNorm_A3,0.833333333333333
NDARGM196JMM_VNavNorm_S1,0.666666666666667
NDARGM196JMM_VNavNorm_S2,0.833333333333333
NDARGM196JMM_VNavNorm_S3,0.666666666666667
NDARGM439FZD_HCP1_A1,0.5
NDARGM439FZD_HCP1_A2,0.5
NDARGM439FZD_HCP1_A3,0.5
NDARGM439FZD_HCP1_S1,0.5
NDARGM439FZD_HCP1_S2,0.666666666666667
NDARGM439FZD_HCP1_S3,0.666666666666667
NDARGM439FZD_HCP2_A1,0.666666666666667
NDARGM439FZD_HCP2_A2,1
NDARGM439FZD_HCP2_A3,1
NDARGM439FZD_HCP2_S1,0.666666666666667
NDARGM439FZD_HCP2_S2,0.833333333333333
NDARGM439FZD_HCP2_S3,0.833333333333333
NDARGM439FZD_VNavNorm1_A1,0.5
NDARGM439FZD_VNavNorm1_A2,1
NDARGM439FZD_VNavNorm1_A3,0.833333333333333
NDARGM439FZD_VNavNorm1_S1,0.666666666666667
NDARGM439FZD_VNavNorm1_S2,0.666666666666667
NDARGM439FZD_VNavNorm1_S3,0.5
NDARGM439FZD_VNavNorm2_A1,0.333333333333333
NDARGM439FZD_VNavNorm2_A2,0.833333333333333
NDARGM439FZD_VNavNorm2_A3,1
NDARGM439FZD_VNavNorm2_S1,0.666666666666667
NDARGM439FZD_VNavNorm2_S2,0.166666666666667
NDARGM439FZD_VNavNorm2_S3,0.666666666666667
NDARGP399TDM_HCP_A1,0.166666666666667
NDARGP399TDM_HCP_A2,0.833333333333333
NDARGP399TDM_HCP_A3,0.833333333333333
NDARGP399TDM_HCP_S1,0.833333333333333
NDARGP399TDM_HCP_S2,0.333333333333333
NDARGP399TDM_HCP_S3,1
NDARGP399TDM_VNavNorm_A1,0
NDARGP399TDM_VNavNorm_A2,0.5
NDARGP399TDM_VNavNorm_A3,0.666666666666667
NDARGP399TDM_VNavNorm_S1,0.333333333333333
NDARGP399TDM_VNavNorm_S2,0.333333333333333
NDARGP399TDM_VNavNorm_S3,0.333333333333333
NDARGR125APK_HCP_A1,0
NDARGR125APK_HCP_A2,0.5
NDARGR125APK_HCP_A3,0
NDARGR125APK_HCP_S1,0.333333333333333
NDARGR125APK_HCP_S2,0.333333333333333
NDARGR125APK_HCP_S3,0.333333333333333
NDARGR125APK_VNavNorm_A1,0
NDARGR125APK_VNavNorm_A2,0.166666666666667
NDARGR125APK_VNavNorm_A3,0
NDARGR125APK_VNavNorm_S1,0
NDARGR125APK_VNavNorm_S2,0
NDARGR125APK_VNavNorm_S3,0
NDARGR893PUA_HCP_A1,0.333333333333333
NDARGR893PUA_HCP_A2,0.5
NDARGR893PUA_HCP_A3,0.666666666666667
NDARGR893PUA_HCP_S1,0.666666666666667
NDARGR893PUA_HCP_S2,0.5
NDARGR893PUA_HCP_S3,0.333333333333333
NDARGR893PUA_VNavNorm_A1,0.333333333333333
NDARGR893PUA_VNavNorm_A2,0.833333333333333
NDARGR893PUA_VNavNorm_A3,0.833333333333333
NDARGR893PUA_VNavNorm_S1,0.666666666666667
NDARGR893PUA_VNavNorm_S2,0.5
NDARGR893PUA_VNavNorm_S3,0.666666666666667
NDARGU844NZ3_HCP_A1,0.5
NDARGU844NZ3_HCP_A2,1
NDARGU844NZ3_HCP_A3,0.833333333333333
NDARGU844NZ3_HCP_S1,0.666666666666667
NDARGU844NZ3_HCP_S2,0.666666666666667
NDARGU844NZ3_HCP_S3,0.5
NDARGU844NZ3_VNavNorm_A1,0.666666666666667
NDARGU844NZ3_VNavNorm_A2,1
NDARGU844NZ3_VNavNorm_A3,0.666666666666667
NDARGU844NZ3_VNavNorm_S1,0.833333333333333
NDARGU844NZ3_VNavNorm_S2,0.833333333333333
NDARGU844NZ3_VNavNorm_S3,0.833333333333333
NDARGY542TJ5_HCP_A1,0.166666666666667
NDARGY542TJ5_HCP_A2,0.166666666666667
NDARGY542TJ5_HCP_A3,0.333333333333333
NDARGY542TJ5_HCP_S1,0.166666666666667
NDARGY542TJ5_HCP_S2,0
NDARGY542TJ5_HCP_S3,0.166666666666667
NDARGY542TJ5_VNavNorm_A1,0.333333333333333
NDARGY542TJ5_VNavNorm_A2,0.5
NDARGY542TJ5_VNavNorm_A3,0.666666666666667
NDARGY542TJ5_VNavNorm_S1,0.666666666666667
NDARGY542TJ5_VNavNorm_S2,0.666666666666667
NDARGY542TJ5_VNavNorm_S3,0.666666666666667
NDARGZ059UVR_HCP_A1,0.333333333333333
NDARGZ059UVR_HCP_A2,0.666666666666667
NDARGZ059UVR_HCP_A3,0.833333333333333
NDARGZ059UVR_HCP_S1,0.5
NDARGZ059UVR_HCP_S2,0.5
NDARGZ059UVR_HCP_S3,0.666666666666667
NDARGZ059UVR_VNavNorm_A1,0.5
NDARGZ059UVR_VNavNorm_A2,0.166666666666667
NDARGZ059UVR_VNavNorm_A3,0.333333333333333
NDARGZ059UVR_VNavNorm_S1,0.166666666666667
NDARGZ059UVR_VNavNorm_S2,0
NDARGZ059UVR_VNavNorm_S3,0.333333333333333
NDARGZ207NNA_HCP_A1,0.333333333333333
NDARGZ207NNA_HCP_A2,0.333333333333333
NDARGZ207NNA_HCP_A3,0.666666666666667
NDARGZ207NNA_HCP_S1,0.5
NDARGZ207NNA_HCP_S2,0.5
NDARGZ207NNA_HCP_S3,0.5
NDARGZ207NNA_VNavNorm_A1,0.333333333333333
NDARGZ207NNA_VNavNorm_A2,0.833333333333333
NDARGZ207NNA_VNavNorm_A3,0.333333333333333
NDARGZ207NNA_VNavNorm_S1,0
NDARGZ207NNA_VNavNorm_S2,0.333333333333333
NDARGZ207NNA_VNavNorm_S3,0.166666666666667
NDARGZ553TMQ_HCP1_A1,0.333333333333333
NDARGZ553TMQ_HCP1_A2,0.333333333333333
NDARGZ553TMQ_HCP1_A3,0.5
NDARGZ553TMQ_HCP1_S1,0.666666666666667
NDARGZ553TMQ_HCP1_S2,0.5
NDARGZ553TMQ_HCP1_S3,0.666666666666667
NDARGZ553TMQ_HCP2_A1,0.666666666666667
NDARGZ553TMQ_HCP2_A2,0.833333333333333
NDARGZ553TMQ_HCP2_A3,0.666666666666667
NDARGZ553TMQ_HCP2_S1,0.666666666666667
NDARGZ553TMQ_HCP2_S2,0.5
NDARGZ553TMQ_HCP2_S3,0.833333333333333
NDARGZ553TMQ_VNavNorm1_A1,0.5
NDARGZ553TMQ_VNavNorm1_A2,0.333333333333333
NDARGZ553TMQ_VNavNorm1_A3,0.166666666666667
NDARGZ553TMQ_VNavNorm1_S1,0.666666666666667
NDARGZ553TMQ_VNavNorm1_S2,0.5
NDARGZ553TMQ_VNavNorm1_S3,0.5
NDARGZ553TMQ_VNavNorm2_A1,0.5
NDARGZ553TMQ_VNavNorm2_A2,0.666666666666667
NDARGZ553TMQ_VNavNorm2_A3,0.666666666666667
NDARGZ553TMQ_VNavNorm2_S1,0.666666666666667
NDARGZ553TMQ_VNavNorm2_S2,0.666666666666667
NDARGZ553TMQ_VNavNorm2_S3,0.666666666666667
NDARHB803UT9_HCP1_A1,0.166666666666667
NDARHB803UT9_HCP1_A2,0.5
NDARHB803UT9_HCP1_A3,0.5
NDARHB803UT9_HCP1_S1,0.5
NDARHB803UT9_HCP1_S2,0.5
NDARHB803UT9_HCP1_S3,0.666666666666667
NDARHB803UT9_HCP2_A1,0.333333333333333
NDARHB803UT9_HCP2_A2,0.5
NDARHB803UT9_HCP2_A3,0.666666666666667
NDARHB803UT9_HCP2_S1,0.666666666666667
NDARHB803UT9_HCP2_S2,0.5
NDARHB803UT9_HCP2_S3,0.666666666666667
NDARHB803UT9_VNavNorm1_A1,0.5
NDARHB803UT9_VNavNorm1_A2,0.666666666666667
NDARHB803UT9_VNavNorm1_A3,0.833333333333333
NDARHB803UT9_VNavNorm1_S1,0.666666666666667
NDARHB803UT9_VNavNorm1_S2,0.666666666666667
NDARHB803UT9_VNavNorm1_S3,0.5
NDARHB803UT9_VNavNorm2_A1,0.333333333333333
NDARHB803UT9_VNavNorm2_A2,0.833333333333333
NDARHB803UT9_VNavNorm2_A3,0.833333333333333
NDARHB803UT9_VNavNorm2_S1,0.5
NDARHB803UT9_VNavNorm2_S2,0.333333333333333
NDARHB803UT9_VNavNorm2_S3,0.666666666666667
NDARHC083LM6_HCP1_A1,0.333333333333333
NDARHC083LM6_HCP1_A2,0.5
NDARHC083LM6_HCP1_A3,0.666666666666667
NDARHC083LM6_HCP1_S1,0.666666666666667
NDARHC083LM6_HCP1_S2,0.5
NDARHC083LM6_HCP1_S3,0.666666666666667
NDARHC083LM6_HCP2_A1,0.333333333333333
NDARHC083LM6_HCP2_A2,0.5
NDARHC083LM6_HCP2_A3,0.666666666666667
NDARHC083LM6_HCP2_S1,0.5
NDARHC083LM6_HCP2_S2,0.5
NDARHC083LM6_HCP2_S3,0.833333333333333
NDARHC083LM6_VNavNorm1_A1,0.333333333333333
NDARHC083LM6_VNavNorm1_A2,0.666666666666667
NDARHC083LM6_VNavNorm1_A3,0.666666666666667
NDARHC083LM6_VNavNorm1_S1,0.666666666666667
NDARHC083LM6_VNavNorm1_S2,0.333333333333333
NDARHC083LM6_VNavNorm1_S3,1
NDARHC083LM6_VNavNorm2_A1,0.166666666666667
NDARHC083LM6_VNavNorm2_A2,0.833333333333333
NDARHC083LM6_VNavNorm2_A3,0.5
NDARHC083LM6_VNavNorm2_S1,0.666666666666667
NDARHC083LM6_VNavNorm2_S2,0.5
NDARHC083LM6_VNavNorm2_S3,0.666666666666667
NDARHC814ZZL_HCP1_A1,0.333333333333333
NDARHC814ZZL_HCP1_A2,0.833333333333333
NDARHC814ZZL_HCP1_A3,0.666666666666667
NDARHC814ZZL_HCP1_S1,0.666666666666667
NDARHC814ZZL_HCP1_S2,0.5
NDARHC814ZZL_HCP1_S3,0.833333333333333
NDARHC814ZZL_HCP2_A1,0.5
NDARHC814ZZL_HCP2_A2,0.666666666666667
NDARHC814ZZL_HCP2_A3,0.666666666666667
NDARHC814ZZL_HCP2_S1,0.5
NDARHC814ZZL_HCP2_S2,0.5
NDARHC814ZZL_HCP2_S3,0.666666666666667
NDARHC814ZZL_VNavNorm1_A1,0.5
NDARHC814ZZL_VNavNorm1_A2,0.666666666666667
NDARHC814ZZL_VNavNorm1_A3,1
NDARHC814ZZL_VNavNorm1_S1,0.666666666666667
NDARHC814ZZL_VNavNorm1_S2,0.333333333333333
NDARHC814ZZL_VNavNorm1_S3,0.666666666666667
NDARHC814ZZL_VNavNorm2_A1,0.5
NDARHC814ZZL_VNavNorm2_A2,1
NDARHC814ZZL_VNavNorm2_A3,1
NDARHC814ZZL_VNavNorm2_S1,0.666666666666667
NDARHC814ZZL_VNavNorm2_S2,0.5
NDARHC814ZZL_VNavNorm2_S3,0.666666666666667
NDARHC825ZFZ_HCP_A1,0.333333333333333
NDARHC825ZFZ_HCP_A2,0.5
NDARHC825ZFZ_HCP_A3,0.666666666666667
NDARHC825ZFZ_HCP_S1,0.833333333333333
NDARHC825ZFZ_HCP_S2,0.333333333333333
NDARHC825ZFZ_HCP_S3,0.5
NDARHC825ZFZ_VNavNorm_A1,0.166666666666667
NDARHC825ZFZ_VNavNorm_A2,0.166666666666667
NDARHC825ZFZ_VNavNorm_A3,0.5
NDARHC825ZFZ_VNavNorm_S1,0.333333333333333
NDARHC825ZFZ_VNavNorm_S2,0.5
NDARHC825ZFZ_VNavNorm_S3,0.5
NDARHD931FNA_HCP_A1,0.166666666666667
NDARHD931FNA_HCP_A2,0.5
NDARHD931FNA_HCP_A3,0.833333333333333
NDARHD931FNA_HCP_S1,0.666666666666667
NDARHD931FNA_HCP_S2,0.333333333333333
NDARHD931FNA_HCP_S3,0.833333333333333
NDARHD931FNA_VNavNorm_A1,0.333333333333333
NDARHD931FNA_VNavNorm_A2,0.666666666666667
NDARHD931FNA_VNavNorm_A3,0.833333333333333
NDARHD931FNA_VNavNorm_S1,0.666666666666667
NDARHD931FNA_VNavNorm_S2,0.5
NDARHD931FNA_VNavNorm_S3,0.666666666666667
NDARHE899FJV_HCP_A1,0.5
NDARHE899FJV_HCP_A2,0.5
NDARHE899FJV_HCP_A3,0.833333333333333
NDARHE899FJV_HCP_S1,0.5
NDARHE899FJV_HCP_S2,0.5
NDARHE899FJV_HCP_S3,0.666666666666667
NDARHE899FJV_VNavNorm_A1,0.5
NDARHE899FJV_VNavNorm_A2,0.5
NDARHE899FJV_VNavNorm_A3,0.666666666666667
NDARHE899FJV_VNavNorm_S1,0.666666666666667
NDARHE899FJV_VNavNorm_S2,0.5
NDARHE899FJV_VNavNorm_S3,0.666666666666667
NDARHG188YE9_HCP_A1,0.5
NDARHG188YE9_HCP_A2,0.666666666666667
NDARHG188YE9_HCP_A3,0.666666666666667
NDARHG188YE9_HCP_S1,1
NDARHG188YE9_HCP_S2,0.5
NDARHG188YE9_HCP_S3,0.5
NDARHG188YE9_VNavNorm_A1,0
NDARHG188YE9_VNavNorm_A2,0.5
NDARHG188YE9_VNavNorm_A3,0.5
NDARHG188YE9_VNavNorm_S1,0.666666666666667
NDARHG188YE9_VNavNorm_S2,0.666666666666667
NDARHG188YE9_VNavNorm_S3,0.333333333333333
NDARHG594GKH_HCP_A1,0.166666666666667
NDARHG594GKH_HCP_A2,0
NDARHG594GKH_HCP_A3,0
NDARHG594GKH_HCP_S1,0
NDARHG594GKH_HCP_S2,0
NDARHG594GKH_HCP_S3,0
NDARHG594GKH_VNavNorm_A1,0
NDARHG594GKH_VNavNorm_A2,0
NDARHG594GKH_VNavNorm_A3,0
NDARHG594GKH_VNavNorm_S1,0
